respondent_id,submitted_at,department,rating,nps,comment
R102029,2025-05-24,Engineering,2,4,I keep running into problems because nobody responds to my requests. Please look into it.
R107916,2025-11-01,Marketing,2,4,Not a great experience at all because promises are never kept. Thanks for asking.
R107825,2025-03-13,Marketing,3,4,Average experience so far because improving slowly but still gaps. Hope it stays this way.
R101320,2025-03-17,People,4,7,Really happy with how things are going because the tools we use are reliable. That's my honest take.
R105201,2025-09-15,Support,4,7,So impressed with the support because onboarding was smooth and friendly. Thanks for asking.
R102718,2025-11-19,Sales,3,4,"Some good, some bad because good people, unclear direction. Hope it stays this way."
R106180,2025-07-27,Sales,3,6,"Mixed feelings honestly because fine day to day, frustrating at month-end. Hope it stays this way."
R107101,2025-04-07,Sales,5,9,Best experiance I've had because my feedback gets acted on quickly. Would reccomend.
R100943,2025-12-29,Engineering,2,3,Honestly disappointed because communication is terrible. Needs to change soon.
R100407,2025-11-17,People,1,0,
R104586,2025-08-10,Support,3,4,"Some good, some bad because improving slowly but still gaps."
R107194,2025-07-27,Support,4,9,Everything has been excellent because my feedback gets acted on quickly. Thanks for asking.
R101003,2025-02-19,Engineering,3,4,Average experience so far because decent tools but slow processes. Needs to change soon.
R103647,2025-06-21,Marketing,3,6,Mixed feelings honestly because decent tools but slow processes. Would recommend.
R105779,2025-02-25,Engineering,3,4,"Some good, some bad because improving slowly but still gaps."
R105088,2025-09-29,Operations,4,8,The team is fantastic because onboarding was smooth and friendly.
R106425,2025-06-08,Support,5,8,So impressed with the support because leadership is transparent. Needs to change soon.
R106929,2025-02-01,Engineering,3,4,"Could go either way because fine day to day, frustrating at month-end."
R107623,2025-09-16,Support,4,7,So impressed with the support because the tools we use are reliable. Please look into it.
R105041,2025-12-17,Support,5,9,
R105244,2025-11-05,Engineering,5,10,Really happy with how things are going because the managers actually listen. Would recommend.
R105419,2025-12-11,Sales,1,0,
R106623,2025-01-02,Engineering,4,8,Best experience I've had because leadership is transparent. Would recommend.
R102509,2025-03-30,Engineering,3,5,"Mixed feelings honestly because fine day to day, frustrating at month-end. Thanks for asking."
R106249,2025-03-19,Operations,3,6,"Average experience so far because good people, unclear direction. Thanks for asking."
R104691,2025-02-13,Marketing,2,3,Pretty let down lately because promises are never kept. That's my honest take.
R101680,2025-08-17,Engineering,3,5,"Some good, some bad because the basics are fine though support lags. That's my honest take."
R101758,2025-03-25,People,4,9,Couldn't ask for a better setup because communication is clear and helpful. Needs to change soon.
R101013,2025-10-04,Marketing,4,8,Best experience I've had because communication is clear and helpful. Please look into it.
R100970,2025-09-27,Marketing,4,7,So impressed with the support because onboarding was smooth and friendly. That's my honest take.
R105729,2025-10-27,Support,4,8,Everything has been excellent because great work-life balance. Would recommend.
R103950,2025-01-05,Support,4,9,So impressed with the support because my feedback gets acted on quickly. Please look into it.
R103648,2025-02-04,Sales,2,3,Not a great experience at all because workload is overwhelming and unfair. Needs to change soon.
R107924,2025-03-20,Sales,4,8,Everything has been excellent because the managers actually listen. Hope it stays this way.
R107564,2025-06-03,Operations,2,4,This has been frustrating because the tools crash constantly. Please look into it.
R103393,2025-12-04,Sales,5,8,
R103641,2025-12-02,Operations,4,8,GENUINELY LOVE WORKING HERE BECAUSE GREAT WORK-LIFE BALANCE. WOULD RECOMMEND.
R100859,2025-05-23,Operations,4,7,Best experience I've had because communication is clear and helpful. Thanks for asking.
R103146,2025-01-31,Sales,2,2,
R106214,2025-02-20,Marketing,4,9,Couldn't ask for a better setup because the managers actually listen. Would recommend.
R107338,2025-07-28,Engineering,5,10,
R104276,2025-03-25,Engineering,4,8,Everything has been excellent because great work-life balance. Please look into it.
R106607,2025-12-08,Operations,3,5,"Some good, some bad because good people, unclear direction. Thanks for asking."
R101121,2025-09-17,People,3,5,"Some good, some bad because a few things work well but others need attention. Would recommend."
R104771,2025-11-03,Sales,4,9,The team is fantastic because the tools we use are reliable. Would recommend.
R107149,2025-11-08,Support,5,8,
R102582,2025-02-27,Support,5,10,Genuinely love working here because the tools we use are reliable. Would recommend.
R100834,2025-10-08,Engineering,4,9,
R107030,2025-01-10,Operations,1,0,Not a great experience at all because the tools crash constantly. Needs to change soon.
R103714,2025-12-17,Engineering,2,2,Not a great experience at all because nobody responds to my requests. Thanks for asking.
R105065,2025-07-15,Sales,5,8,So impressed with the support because great work-life balance. Would recommend.
R106217,2025-11-03,Support,4,7,Genuinely love working here because great work-life balance. Please look into it.
R104411,2025-12-27,Operations,4,7,Everything has been excellent because onboarding was smooth and friendly. Please look into it.
R103378,2025-09-22,Engineering,4,9,Really happy with how things are going because communication is clear and helpful. Hope it stays this way.
R101870,2025-04-26,Engineering,1,2,Really unhappy with the situation because the tools crash constantly. Hope it stays this way.
R102776,2025-11-08,Support,3,4,It's okay overall because the basics are fine though support lags. Thanks for asking.
R107263,2025-05-16,Engineering,5,10,teh team is fantastic because leadership is transparent. Would reccomend.
R104244,2025-07-10,Marketing,1,0,I keep running into problems because the tools crash constantly. Hope it stays this way.
R107570,2025-07-07,Engineering,1,1,Pretty let down lately because the tools crash constantly. Please look into it.
R106646,2025-10-28,Marketing,5,10,Couldn't ask for a better setup because onboarding was smooth and friendly. Would recommend.
R103688,2025-05-07,Sales,3,5,"Average experience so far because fine day to day, frustrating at month-end. Would recommend."
R100950,2025-02-12,People,2,4,I keep running into problems because promises are never kept. Please look into it.
R103910,2025-02-10,Operations,4,9,The team is fantastic because the tools we use are reliable. Please look into it.
R101368,2025-04-08,Marketing,2,2,Really unhappy with the situation because nobody responds to my requests. Hope it stays this way.
R104138,2025-07-29,Operations,1,1,Not a great experience at all because nobody responds to my requests. Hope it stays this way.
R105269,2025-07-05,Support,5,8,Genuinely love working here because teh tools we use are reliable. Thanks for asking.
R102759,2025-06-20,Operations,4,9,Couldn't ask for a better setup because onboarding was smooth and friendly. Would recommend.
R104188,2025-07-08,Sales,3,6,"Not bad, not great because the basics are fine though support lags."
R105967,2025-01-11,Sales,1,1,
R105733,2025-11-28,Support,2,3,I keep running into problems because nobody responds to my requests. Hope it stays this way.
R102622,2025-03-11,Engineering,3,5,"Some good, some bad because fine day to day, frustrating at month-end. Thanks for asking."
R101652,2025-03-02,Engineering,3,5,"It's okay overall because good people, unclear direction. Please look into it."
R105296,2025-11-18,Operations,1,1,I keep running into problems because the process is slow and confusing. Please look into it.
R101620,2025-03-04,Engineering,4,7,Best experience I've had because leadership is transparent.
R106734,2025-09-16,Operations,5,10,Best experience I've had because onboarding was smooth and friendly. Please look into it.
R100100,2025-08-21,Marketing,3,5,"Some good, some bad because decent tools but slow processes. Needs to change soon."
R104610,2025-10-06,Operations,2,3,I keep running into problems because management ignores our concerns. Needs to change soon.
R104542,2025-03-30,Operations,5,9,Couldn't ask for a better setup because the tools we use are reliable. Needs to change soon.
R100397,2025-04-16,Sales,5,10,So impressed with the support because the managers actually listen. Thanks for asking.
R102996,2025-04-03,Engineering,2,4,Honestly disappointed because workload is overwhelming and unfair. Would recommend.
R105466,2025-07-04,Support,5,8,Everything has been excellent because onboarding was smooth and friendly. Please look into it.
R104444,2025-02-21,Sales,4,7,BEST EXPERIENCE I'VE HAD BECAUSE LEADERSHIP IS TRANSPARENT. THAT'S MY HONEST TAKE.
R100313,2025-12-05,Sales,4,7,So impressed with the support because onboarding was smooth and friendly. Hope it stays this way.
R105523,2025-06-16,Operations,4,9,So impressed with teh support because communication is clear and helpful.
R100826,2025-10-31,Support,4,8,Everything has been excellent because my feedback gets acted on quickly. That's my honest take.
R101848,2025-05-15,Sales,3,6,Average experiance so far because decent tools but slow processes. Needs to change soon.
R105774,2025-09-20,Marketing,3,5,"Not bad, not great because improving slowly but still gaps. Would recommend."
R106465,2025-11-06,Support,3,6,"Mixed feelings honestly because fine day to day, frustrating at month-end. Needs to change soon."
R101847,2025-09-22,Operations,2,3,Not a great experience at all because communication is terrible. Thanks for asking.
R104323,2025-12-27,Marketing,5,8,Really happy with how things are going because the tools we use are reliable.
R100001,2025-10-07,Engineering,5,8,
R106568,2025-04-07,Engineering,4,7,Best experience I've had because leadership is transparent. Would recommend.
R101839,2025-11-22,Sales,4,8,Couldn't ask for a better setup because my feedback gets acted on quickly. Please look into it.
R102497,2025-11-26,Sales,5,10,
R105305,2025-10-29,Support,2,4,I keep running into problems because management ignores our concerns. Please look into it.
R104966,2025-08-28,Support,3,6,"Could go either way because good people, unclear direction."
R105151,2025-04-29,Support,5,8,Genuinely love working here because onboarding was smooth and friendly. Thanks for asking.
R103791,2025-10-20,Sales,2,2,NOT A GREAT EXPERIENCE AT ALL BECAUSE THE TOOLS CRASH CONSTANTLY. THANKS FOR ASKING.
R105377,2025-08-26,People,4,8,Everything has been excellent because communication is clear and helpful. Hope it stays this way.
R102058,2025-12-07,Sales,4,8,
R103376,2025-08-03,Engineering,1,0,Honestly disappointed because promises are never kept. Thanks for asking.
